created_at,id,url,reblog,text
2026-05-20T00:12:03.154Z,116604005455523018,https://truthsocial.com/@realDonaldTrump/116604005455523018,no,
2026-05-20T00:11:50.478Z,116604004624698839,https://truthsocial.com/@realDonaldTrump/116604004624698839,no,
2026-05-20T00:11:33.023Z,116604003480790259,https://truthsocial.com/@realDonaldTrump/116604003480790259,no,
2026-05-20T00:11:22.808Z,116604002811540263,https://truthsocial.com/@realDonaldTrump/116604002811540263,no,
2026-05-20T00:11:09.852Z,116604001962420435,https://truthsocial.com/@realDonaldTrump/116604001962420435,no,
2026-05-20T00:10:50.824Z,116604000715263340,https://truthsocial.com/@realDonaldTrump/116604000715263340,no,
2026-05-19T23:49:49.481Z,116603918051913311,https://truthsocial.com/@realDonaldTrump/116603918051913311,no,
2026-05-19T23:49:40.400Z,116603917456845947,https://truthsocial.com/@realDonaldTrump/116603917456845947,no,
2026-05-19T23:49:25.885Z,116603916505533012,https://truthsocial.com/@realDonaldTrump/116603916505533012,no,
2026-05-19T23:49:14.850Z,116603915782345370,https://truthsocial.com/@realDonaldTrump/116603915782345370,no,
2026-05-19T23:49:03.652Z,116603915048534941,https://truthsocial.com/@realDonaldTrump/116603915048534941,no,
2026-05-19T21:34:53.214Z,116603387456971704,https://truthsocial.com/@realDonaldTrump/116603387456971704,no,"I have long said that the horrific tragedy that beset East Palestine in 2023, along with Sleepy Joe Biden’s utterly incompetent response, must NEVER happen again. I quickly and strongly stood up for, and visited, the incredible Patriots of East Palestine, an action that forced Biden and FEMA, who had said they would not be sending Federal Aid to East Palestine, to “move” on sending a team. This was a major catastrophe during Biden’s presidency, which had many disasters, from letting the rest of the World empty out their prisons and mental asylums and flood our Great Country, to SURRENDERING Afghanistan. I am, therefore, strongly urging Congress to include the Railway Safety Act, which I strongly endorsed in 2023, in the Surface Transportation Reauthorization Bill. I am asking all Republicans to vote YES when this Bill comes up as an Amendment in the Transportation Committee this week. We must not delay any further on this very important matter! President DONALD J. TRUMP"
2026-05-19T20:56:28.266Z,116603236399876536,https://truthsocial.com/@realDonaldTrump/116603236399876536,no,"Can you imagine “Congressman” Thomas Massie putting out a many years ago Endorsement of him, by me, when he knows that he wasn’t endorsed, but that I proudly endorsed Ed Gallrein? The reason is that Massie has turned out to be the Worst Congressman in the Republican Party. This shows what a totally dishonest and desperate guy Massie is, and I hope the Voters aren’t fooled by his deception! President DONALD J. TRUMP"
2026-05-19T19:46:20.918Z,116602960667085780,https://truthsocial.com/@realDonaldTrump/116602960667085780,no,"Horrible Congressman Thomas Massie put out an old Endorsement, from many years ago, of him by me long before I found out that he was the Worst Congressman in the History of our Country. I endorsed Ed Gallrein, a true American Patriot, which Massie knows full well, so the statement that he put out is fraudulent, just like HE is fraudulent. WITHDRAW YOUR FAKE STATEMENT, MASSIE, RIGHT NOW! President DONALD J. TRUMP"
2026-05-19T16:30:52.969Z,116602192066577324,https://truthsocial.com/@realDonaldTrump/116602192066577324,no,"The Highly Respected Attorney General of Texas, Ken Paxton, an America First Patriot, and someone who has always been extremely loyal to me and our AMAZING MAGA MOVEMENT, is running for the United States Senate, to represent a place I love and WON, BIG, three times, with 6.4 Million Votes in 2024 (The Most Votes in the History of the State, BY FAR)!I know Ken well, have seen him tested at the highest and most difficult levels, and he is a WINNER! Ken is a Strong Supporter of TERMINATING THE FILIBUSTER and, very importantly, THE SAVE AMERICA ACT, something which polls at 87%, including Dumocrats, and yet can’t seem to get approved. Perhaps Ken can help move these important elements of Government forward because with the Filibuster, as an example, the Democrats will terminate it on their First Day in Office, giving us two extra States, D.C. and Puerto Rico, and a greatly enlarged Supreme Court of the United States, probably going with their Dream Number of 21 Justices from the 9 that we currently have — And these new Justices will be Radical Left Lunatics! Two years ago, our Country was DEAD — Now we have the “HOTTEST” Country anywhere in the World — And I want to keep it that way. Ken Paxton will help me do that, MAKING AMERICA BIGGER, BETTER, AND STRONGER THAN EVER BEFORE!Ken is a true MAGA Warrior who has ALWAYS delivered for Texas, and will continue to do so in the United States Senate. He will tirelessly fight to continue the Great Growth of our Economy, Cut Taxes and Regulations (I just delivered the Largest Tax and Regulation Cuts in American History!), and Advance MADE IN THE U.S.A., Unleash American Energy DOMINANCE, Champion Texas Oil & Gas, Advocate for our Amazing Farmers and Ranchers, Promote School Choice, Keep our Border SECURE, Stop Migrant Crime, Support our Incredible Military/Veterans, Safeguard our Elections, and Protect our always under siege Second Amendment.John Cornyn is a good man, and I worked well with him, but he was not supportive of me when times were tough and, despite having the Most Successful Economy in the History of our Country during my First Term and, with all of the many other things that I accomplished (Secure Border, Military Dominance, Space Force, All Time High Stock Markets and 401(k)s, Record Job and Economic Growth, and so many other things that would be impossible to readily list!), which are considered by many to be legendary, John was very late in backing me in what turned out to be a Historic Run for the Republican Nomination, and then, the Presidency, itself, both of which were Landslide Victories and, more importantly, gave us the Country that we have today — THE GOLDEN AGE OF AMERICA (and when we finish up with Iran, which will not be allowed to have a Nuclear Weapon, you will see numbers that have never been generated by our Country before!), as opposed to the DISASTER of the previous Administration.Ken Paxton has gone through a lot, in many cases, very unfairly, but he is a Fighter, and knows how to WIN. Our Country needs Fighters, and also Loyalty to the Cause of Greatness. We can never allow what happened to the United States of America during the Corrupt Biden Administration, to happen again. In Texas alone, just look at the Border, with the Highest Level Criminals allowed to run through your State, totally unvetted and unchecked, through an Open Border Policy that was a Laughingstock all over the World. I came in, and fixed it, IMMEDIATELY. I will not permit those dark and dangerous days to come back! WE HAVE ALREADY MADE AMERICA GREAT AGAIN, BUT NOW, WE WANT TO MAKE OUR NATION BETTER THAN EVER BEFORE. Therefore, Ken Paxton has my Complete and Total Endorsement to be the next United States Senator from the Great State of Texas – KEN PAXTON WILL NEVER LET YOU DOWN!DONALD J. TRUMP, PRESIDENT OF THE UNITED STATES OF AMERICA"
2026-05-19T15:28:03.410Z,116601945025061918,https://truthsocial.com/@realDonaldTrump/116601945025061918,yes,"RT @realDonaldTrumpTom Massie of Kentucky, the worst and most unreliable Republican Congressman in the history of our Country, is an even bigger insult to our Nation than Senator Bill Cassidy of Louisiana, who suffered an unprecedented loss tonight by not even being allowed to run in the Republican Primary. This is the first time such a thing has ever happened to a sitting U.S. Senator! That’s what you get by voting to Impeach an innocent man, especially one who made it possible for Cassidy’s Senate win. Very disloyal, but Tom Massie, a major Sleazebag, is even worse! Kentucky, get this LOSER out of politics in Tuesday’s Election. He is nicknamed Rand Paul Jr., another real “beauty,” because of his absolutely terrible voting habits. Vote for Ed Gallrein, a successful Kentucky farmer, and American War Hero, who only ran because he thought that Massie was so disloyal and disrespectful to your President, ME! This is a great man, Central Casting, in fact, who truly deserves to represent the fantastic people of Kentucky, a Commonwealth that I am proud to have won all three times, in record fashion!  ED WILL NEVER LET YOU DOWN. MAKE AMERICA GREAT AGAIN! President DONALD J. TRUMP"
2026-05-19T15:27:55.145Z,116601944483216097,https://truthsocial.com/@realDonaldTrump/116601944483216097,yes,"RT @realDonaldTrumpBad Congressman Tom Massie voted against Tax Cuts, the Border Wall, our Military and Law Enforcement. Actually, he voted against almost everything that is good. The Worst Republican Congressman in History. Kentucky, vote the bum out on Tuesday. We can’t live with this troublemaker for another two years. He is a true negative force!!! President DJT"
2026-05-19T15:27:51.345Z,116601944234027753,https://truthsocial.com/@realDonaldTrump/116601944234027753,yes,"RT @realDonaldTrumpThe worst Congressman in the long and storied history of the Republican Party, is Thomas Massie. He is an obstructionist and a fool. Vote him out of office tomorrow, Tuesday. It will be a great day for America! President DJT"
2026-05-19T15:27:42.377Z,116601943646377360,https://truthsocial.com/@realDonaldTrump/116601943646377360,yes,"RT @realDonaldTrumpThird Rate Congressman Thomas Massie, a Weak and Pathetic RINO from the Great Commonwealth of Kentucky, a place I love, and won big SIX TIMES, including all Primaries, must be thrown out of office, ASAP! He is the Worst “Republican” Congressman in History, voting against Tax Cuts, the Wall, Law Enforcement, and in favor of the Transgender Mutilization of our Children, Men playing in Women’s Sports, and so many more horrible things. The incredible people of Kentucky’s 4th Congressional District gave us a mandate to, MAKE AMERICA GREAT AGAIN, and the person that will help us do that is Navy SEAL, Army Ranger, and Fifth Generation Kentucky Farmer, Captain Ed Gallrein, a true America First Patriot.   A Brave Combat Veteran, Ed knows the Wisdom and Courage required to Defend our Country, Support our Military/Veterans, and Ensure PEACE THROUGH STRENGTH. Additionally, as a very successful Businessman, Ed knows how to Create GREAT Jobs, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Support our Amazing Farmers and American Agriculture, Unleash American Energy Dominance, and Champion our Nation’s Golden Age. In Congress, he will fight tirelessly to Keep our Border SECURE, Stop Migrant Crime, and Defend our always under siege Second Amendment.   The Great People of Kentucky are wise to Massie — He only votes against the Republican Party, making life very easy for the Radical Left. Unlike “lightweight” Massie, a totally ineffective LOSER who has failed us so badly, CAPTAIN ED GALLREIN IS A WINNER WHO WILL NOT LET YOU DOWN. Election Day is Tuesday, May 19th. VOTE FOR ED GALLREIN — HE HAS MY COMPLETE AND TOTAL ENDORSEMENT. MAKE AMERICA GREAT AGAIN! President DONALD J. TRUMP   Find your Voting Location here: https://swampthevoteusa.com/kentucky/"
2026-05-19T15:26:50.469Z,116601940244807949,https://truthsocial.com/@realDonaldTrump/116601940244807949,yes,RT @LauraLoomerEXCLUSIVE INTERVIEW: Thomas Massie's Ex-Girlfriend And Former Congressional Staffer Cynthia West Tells Allhttps://rumble.com/v7a1820-exclusive-interview-thomas-massies-ex-girlfriend-and-former-congressional-s.html
2026-05-19T12:49:09.153Z,116601320183465625,https://truthsocial.com/@realDonaldTrump/116601320183465625,no,
2026-05-19T02:25:45.113Z,116598868876480995,https://truthsocial.com/@realDonaldTrump/116598868876480995,yes,RT @realDonaldTrumpThank you to Great Patriot Salena Zito for this wonderful article! President DONALD J. TRUMP https://www.washingtonexaminer.com/opinion/4556928/experts-miss-trumps-enduring-presence-in-american-politics-in-indiana-races/
2026-05-19T02:25:06.780Z,116598866352233340,https://truthsocial.com/@realDonaldTrump/116598866352233340,no,RT: https://truthsocial.com/users/realDonaldTrump/statuses/116598864907030187
2026-05-19T02:24:44.668Z,116598864907030187,https://truthsocial.com/@realDonaldTrump/116598864907030187,no,
2026-05-19T01:52:56.872Z,116598739883570394,https://truthsocial.com/@realDonaldTrump/116598739883570394,no,Thank you to Great Patriot Salena Zito for this wonderful article! President DONALD J. TRUMP https://www.washingtonexaminer.com/opinion/4556928/experts-miss-trumps-enduring-presence-in-american-politics-in-indiana-races/
2026-05-19T01:08:54.426Z,116598566704332049,https://truthsocial.com/@realDonaldTrump/116598566704332049,no,Small Water Area Test at The Reflecting Pool looking at The Lincoln Memorial! President DONALD J. TRUMP
2026-05-18T23:57:06.303Z,116598284369096086,https://truthsocial.com/@realDonaldTrump/116598284369096086,no,
2026-05-18T23:31:08.264Z,116598182261395364,https://truthsocial.com/@realDonaldTrump/116598182261395364,no,
2026-05-18T23:26:50.217Z,116598165350183733,https://truthsocial.com/@realDonaldTrump/116598165350183733,no,
2026-05-18T23:24:58.022Z,116598157997372799,https://truthsocial.com/@realDonaldTrump/116598157997372799,no,
2026-05-18T23:24:16.820Z,116598155297098066,https://truthsocial.com/@realDonaldTrump/116598155297098066,no,
2026-05-18T23:23:43.019Z,116598153081743681,https://truthsocial.com/@realDonaldTrump/116598153081743681,no,
2026-05-18T23:22:40.371Z,116598148976240278,https://truthsocial.com/@realDonaldTrump/116598148976240278,no,
2026-05-18T20:04:16.522Z,116597368849997374,https://truthsocial.com/@realDonaldTrump/116597368849997374,no,
2026-05-18T20:02:59.912Z,116597363829059035,https://truthsocial.com/@realDonaldTrump/116597363829059035,yes,"RT @realDonaldTrumpIn Maryland, they sent out 500,000 Illegal Mail In Ballots, and they got caught! So now, they’re going to send out 500,000 more Mail In Ballots, but nobody knows what’s happening with the first 500,000 they sent. In addition, many of these Ballots went to Democrats, so any Republican running in Maryland doesn’t have a chance! This was done by the Corrupt Governor of the State, Wes Moore. He allowed this to happen in order to make sure that Democrats win. It never made sense to me that Maryland was considered an automatic Democrat State, but now I see why. I’m sure this has gone on for years. I’m going to ask the Attorney General of the United States, and the DOJ, to bring an immediate investigation into this situation. President DONALD J. TRUMP"
2026-05-18T20:02:49.428Z,116597363142207992,https://truthsocial.com/@realDonaldTrump/116597363142207992,yes,"RT @realDonaldTrumpI have been asked by the Emir of Qatar, Tamim bin Hamad Al Thani, the Crown Prince of Saudi Arabia, Mohammed bin Salman Al Saud, and the President of the United Arab Emirates, Mohamed bin Zayed Al Nahyan, to hold off on our planned Military attack of the Islamic Republic of Iran, which was scheduled for tomorrow, in that serious negotiations are now taking place, and that, in their opinion, as Great Leaders and Allies, a Deal will be made, which will be very acceptable to the United States of America, as well as all Countries in the Middle East, and beyond. This Deal will include, importantly, NO NUCLEAR WEAPONS FOR IRAN! Based on my respect for the above mentioned Leaders, I have instructed Secretary of War, Pete Hegseth, The Chairman of The Joint Chiefs of Staff, General Daniel Caine, and The United States Military, that we will NOT be doing the scheduled attack of Iran tomorrow, but have further instructed them to be prepared to go forward with a full, large scale assault of Iran, on a moment’s notice, in the event that an acceptable Deal is not reached. Thank you for your attention to this matter! President DONALD J. TRUMP"
2026-05-18T19:44:40.663Z,116597291788723732,https://truthsocial.com/@realDonaldTrump/116597291788723732,no,"Congressman Mike Simpson is a Fantastic Advocate for Idaho’s 2nd Congressional District!   Mike served as the Highly Respected Speaker of the Idaho House of Representatives, prior to becoming a very distinguished U.S. Congressman. In Congress, he is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote our Amazing Farmers and Ranchers, Advance MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our now very Secure Border, SECURE, Stop Migrant Crime, Ensure LAW AND ORDER, Strengthen our Great Military/Veterans, and Defend our always under siege Second Amendment.   Mike Simpson has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR MIKE — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/idaho/"
2026-05-18T19:44:25.677Z,116597290806570176,https://truthsocial.com/@realDonaldTrump/116597290806570176,no,"Congressman Rick Allen is an incredible Representative of Georgia’s 12th Congressional District!   As a Member of the POWERFUL House Energy and Commerce Committee, Rick is working tirelessly to Promote MADE IN THE U.S.A., Advance American Energy DOMINANCE, Create GREAT Jobs, Cut Taxes and Regulations, and Champion our Nation’s Golden Age. He is also relentlessly focused on helping us Keep our Border SECURE, Stop Migrant Crime, Support our Brave Military/Veterans, Ensure LAW AND ORDER, and Protect our always under siege Second Amendment.   Rick Allen has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR RICK — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/georgia/"
2026-05-18T19:42:20.256Z,116597282587201743,https://truthsocial.com/@realDonaldTrump/116597282587201743,no,"In Maryland, they sent out 500,000 Illegal Mail In Ballots, and they got caught! So now, they’re going to send out 500,000 more Mail In Ballots, but nobody knows what’s happening with the first 500,000 they sent. In addition, many of these Ballots went to Democrats, so any Republican running in Maryland doesn’t have a chance! This was done by the Corrupt Governor of the State, Wes Moore. He allowed this to happen in order to make sure that Democrats win. It never made sense to me that Maryland was considered an automatic Democrat State, but now I see why. I’m sure this has gone on for years. I’m going to ask the Attorney General of the United States, and the DOJ, to bring an immediate investigation into this situation. President DONALD J. TRUMP"
2026-05-18T19:01:25.316Z,116597121700043134,https://truthsocial.com/@realDonaldTrump/116597121700043134,no,"I have been asked by the Emir of Qatar, Tamim bin Hamad Al Thani, the Crown Prince of Saudi Arabia, Mohammed bin Salman Al Saud, and the President of the United Arab Emirates, Mohamed bin Zayed Al Nahyan, to hold off on our planned Military attack of the Islamic Republic of Iran, which was scheduled for tomorrow, in that serious negotiations are now taking place, and that, in their opinion, as Great Leaders and Allies, a Deal will be made, which will be very acceptable to the United States of America, as well as all Countries in the Middle East, and beyond. This Deal will include, importantly, NO NUCLEAR WEAPONS FOR IRAN! Based on my respect for the above mentioned Leaders, I have instructed Secretary of War, Pete Hegseth, The Chairman of The Joint Chiefs of Staff, General Daniel Caine, and The United States Military, that we will NOT be doing the scheduled attack of Iran tomorrow, but have further instructed them to be prepared to go forward with a full, large scale assault of Iran, on a moment’s notice, in the event that an acceptable Deal is not reached. Thank you for your attention to this matter! President DONALD J. TRUMP"
2026-05-18T18:10:01.614Z,116596919606833613,https://truthsocial.com/@realDonaldTrump/116596919606833613,no,"Congressman Mike Kelly, who has been with us from the very beginning, is a Tremendous Champion of Pennsylvania’s 16th Congressional District!   As a Senior Member of the POWERFUL House Ways & Means Committee, Mike understands the America First Policies required to Create GREAT Jobs, Cut Taxes and Regulations, Advance American Energy DOMINANCE, Promote MADE IN THE U.S.A., and Champion our Nation’s Golden Age. He is fighting tirelessly to Keep our Border SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, Defend our always under siege Second Amendment, and Advocate for the Working Men and Women of Pennsylvania.   Mike Kelly has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR MIKE — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/pennsylvania/"
2026-05-18T18:09:44.144Z,116596918461615816,https://truthsocial.com/@realDonaldTrump/116596918461615816,no,"Congressman Glenn “GT” Thompson is a Tremendous Champion for Pennsylvania’s 15th Congressional District!   As Chairman of the House Agriculture Committee, GT is a strong and effective voice for American Agriculture, and our amazing Farmers and Ranchers. In Congress, he is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our Border SECURE, Stop Migrant Crime, Strengthen our Military/Veterans, and Defend our always under siege Second Amendment.   GT Thompson has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR “GT” — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/pennsylvania/"
2026-05-18T18:08:55.619Z,116596915281576526,https://truthsocial.com/@realDonaldTrump/116596915281576526,no,"Congressman Guy Reschenthaler is doing an incredible job representing Pennsylvania’s 14th Congressional District!   As the Chief Deputy Whip, Guy is working closely with me to Advance our America First Agenda. He is fighting hard to Keep our Border SECURE, Stop Migrant Crime, Grow the Economy, Cut Taxes and Regulations, Unleash American Energy DOMINANCE, Support our Military/Veterans, Promote MADE IN THE U.S.A., and Defend our always under siege Second Amendment.   Guy Reschenthaler has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR GUY — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/pennsylvania/"
2026-05-18T18:07:19.017Z,116596908950858501,https://truthsocial.com/@realDonaldTrump/116596908950858501,no,"Congressman John Joyce is a fantastic Champion for Pennsylvania’s 13th Congressional District!   An Original Member of my Pennsylvania Federal Leadership Team, John is fighting hard in Congress to Grow the Economy, Keep our Border SECURE, Stop Migrant Crime, Unleash American Energy, Support our Military/Veterans, Defend our always under siege Second Amendment, and Ensure PEACE THROUGH STRENGTH.   John Joyce has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR JOHN — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/pennsylvania/"
2026-05-18T18:06:30.397Z,116596905764472591,https://truthsocial.com/@realDonaldTrump/116596905764472591,no,"Congressman Lloyd Smucker is a terrific Representative for the wonderful people of Pennsylvania’s 11th Congressional District!   A Proven Leader, Lloyd served as a Highly Respected State Senator and Businessman, prior to becoming a very distinguished U.S. Congressman. In Congress, he is fighting tirelessly to Champion our Amazing Farmers and Ranchers, Grow our Economy, Cut Taxes and Regulations, Advance American Energy DOMINANCE, Promote MADE IN THE U.S.A., Keep our Border SECURE, Stop Migrant Crime, Advocate for our Great Military/Veterans, and Defend our always under siege Second Amendment.   Lloyd Smucker has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR LLOYD — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/pennsylvania/"
2026-05-18T18:06:11.993Z,116596904558108860,https://truthsocial.com/@realDonaldTrump/116596904558108860,no,"Congressman Scott Perry is a tremendous Representative for the Great People of Pennsylvania’s 10th Congressional District!   A retired Army Brigadier General, Scott is a MAGA Warrior, who always puts AMERICA FIRST. Scott is working tirelessly with me to Keep our Border SECURE, Stop Migrant Crime, Grow our Economy, Strengthen our Military and Veterans, Uphold the Rule of Law, Protect our always under siege Second Amendment, and Ensure PEACE THROUGH STRENGTH.   An Original Member of my Pennsylvania Federal Leadership Team, Scott Perry has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR SCOTT — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/pennsylvania/"
2026-05-18T18:04:15.524Z,116596896925470225,https://truthsocial.com/@realDonaldTrump/116596896925470225,no,"Congressman Dan Meuser is an America First Patriot who is doing an incredible job representing Pennsylvania’s 9th Congressional District!   A very successful Businessman, former Secretary of Revenue of Pennsylvania, and now, as U.S. Congressman, Dan has strongly served his Community with a career “loaded up” with accolades and wins. In Congress, he is working hard to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our Border, SECURE Stop Migrant Crime, Strengthen our Military/Veterans, and Protect our always under siege Second Amendment.   Dan Meuser has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR DAN — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/pennsylvania/"
2026-05-18T18:02:29.570Z,116596889981654017,https://truthsocial.com/@realDonaldTrump/116596889981654017,no,"Congressman Rob Bresnahan is a terrific Representative of Pennsylvania’s 8th Congressional District!   A Highly Successful Businessman, Rob is working hard to Create Jobs, Cut Taxes and Regulations, and Unleash the American Dream. In Congress, Rob is fighting tirelessly to Keep our Border SECURE, Stop Migrant Crime, Strengthen our Military, Support our Veterans, and Protect our always under siege Second Amendment.   Rob Bresnahan has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR ROB — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/pennsylvania/"
2026-05-18T18:02:02.065Z,116596888179070875,https://truthsocial.com/@realDonaldTrump/116596888179070875,no,"Congressman Ryan Mackenzie is an America First Patriot, who is doing an incredible job representing the Great People of Pennsylvania’s 7th Congressional District!   In Congress, Ryan is fighting tirelessly to Grow the Economy, Create Jobs, Cut Taxes and Regulations, Keep our Border SECURE, Stop Migrant Crime, Support our Incredible Military/Vets, Champion American Energy DOMINANCE, and Protect our always under siege Second Amendment.   Ryan Mackenzie has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR RYAN — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/pennsylvania/"
2026-05-18T18:01:39.525Z,116596886701876953,https://truthsocial.com/@realDonaldTrump/116596886701876953,no,"Highly Respected and very popular State Treasurer, Stacy Garrity, is running to be the next Governor of the GREAT Commonwealth of Pennsylvania, a very special place to me in that we had a LANDSLIDE Presidential Election Win on November 5, 2024!   A successful Businesswoman, retired U.S. Army Reserve Colonel, and now, as State Treasurer, Stacy is a true America First Patriot, who has been with me from the beginning. As your next Governor, Stacy will work tirelessly to Grow the Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Strengthen our Military/Veterans, Keep our Border SECURE, Ensure LAW AND ORDER, Safeguard our Elections, and Defend our always under siege Second Amendment.   Stacy Garrity has my Complete and Total Endorsement to be the next Governor of Pennsylvania. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR STACY — SHE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/pennsylvania/"
2026-05-18T18:01:01.785Z,116596884228601762,https://truthsocial.com/@realDonaldTrump/116596884228601762,no,"Congressman Cliff Bentz is a Tremendous Champion for Oregon’s 2nd Congressional District!   A Proven Leader, Cliff has served his Community well as a Highly Respected State Legislator, Chair of the Oregon Water Resources Commission, and Attorney, prior to becoming a very distinguished U.S. Congressman. He is fighting tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Champion American Energy DOMINANCE, Keep our Border SECURE, Stop Migrant Crime, Strengthen our Incredible Military/Veterans, and Defend our always under siege Second Amendment.   Cliff Bentz has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR CLIFF — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/oregon/"
2026-05-18T18:00:39.461Z,116596882765269968,https://truthsocial.com/@realDonaldTrump/116596882765269968,no,"It is my Great Honor to endorse America First Patriot, Ralph Alvarado, M.D., who is running to represent the incredible people of Kentucky’s 6th Congressional District.   A true friend to MAGA, Ralph was a featured Speaker at the 2016 Republican National Convention, and a Member of the National Hispanic Advisory Council for “TRUMP” – RALPH HAS BEEN WITH US FROM THE VERY BEGINNING! A very successful Family Physician, and former Kentucky State Senator, Ralph has dedicated his life to serving his Community. As your next Congressman, Ralph will fight tirelessly to Grow the Economy, Promote our Amazing Farmers and Ranchers, Advance American Energy DOMINANCE, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Keep our Border SECURE, Stop Migrant Crime, Support our Brave Military/Veterans, and Protect our always under siege Second Amendment.   Dr. Ralph Alvarado has my Complete and Total Endorsement to be the next Representative from Kentucky’s 6th Congressional District. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR RALPH — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/kentucky/"
2026-05-18T18:00:15.024Z,116596881163776390,https://truthsocial.com/@realDonaldTrump/116596881163776390,no,"Congressman Hal Rogers is an incredibly strong advocate for the wonderful people of Kentucky’s 5th Congressional District!   The Dean of the U.S. House, Hal has never stopped fighting for the Working Men and Women of Kentucky’s Appalachian region. In Congress, Hal is working tirelessly to Grow our Economy, Cut Taxes and Regulations, Promote MADE IN THE U.S.A., Ensure American Energy DOMINANCE, Keep our Border SECURE, Stop Migrant Crime, Strengthen our Great Military/Veterans, and Defend our always under siege Second Amendment.   Hal Rogers has my Complete and Total Endorsement for Re-Election. Election Day is Tuesday, May 19th. GET OUT AND VOTE FOR HAL — HE WILL NEVER LET YOU DOWN!   Find your Voting Location here: https://swampthevoteusa.com/kentucky/"
